med_id,nbr_senses,def_1,def_2,def_3,def_4,def_5,def_6,def_7,def_8,def_9,def_10,def_11,def_12,def_13,def_14,def_15,def_16,def_17,def_18,def_19,def_20,def_21,def_22,def_23,def_24,def_25,def_26,def_27,def_28,def_29,def_30,def_31,def_32,def_33,def_34,def_35,def_36,def_37,def_38,def_39,def_40,def_41,def_42,def_43,def_44,def_45,def_46,def_47,def_48,def_49,def_50,def_51,def_52,def_53,def_54,def_55,def_56,def_57,def_58,def_59,def_60,def_61,def_62,def_63,def_64,def_65,def_66,def_67,def_68,def_69,def_70,def_71,def_72,def_73,def_74,def_75,def_76,def_77,def_78,def_79,def_80,def_81,def_82,def_83,def_84,def_85
52620,1,"A painful, purulent inflammation of the end of a thumb or finger, felon, whitlow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52622,1,"Having white hair, white-haired",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52636,1,"Of or concerned with Whitsunday: ~ even, the day before Whitsunday, the eve of Whitsunday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52640,9,As indef,As indef,As interrog,As interrog,As rel,As an independent relative referring to a person or persons and used as subj,As an independent relative with indefinite or generalizing force referring to a person or persons and used as subj,"As an independent relative with indefinite or generalizing force referring to a person or persons and used as subj., introducing adv","As an independent relative, freq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52644,12,As indef,As interrog,As interrog,As rel,As rel,As rel,As rel,As an independent relative referring to a person or persons and used as obj,"As an independent relative referring to a place, an abstraction, etc",As an independent relative with indefinite or generalizing force referring to a person or persons and usu,As an independent relative with indefinite or generalizing force referring to a wound or sore and used as obj,"As an indepedent relative with indefinite or generalizing force referring to a person or persons and used as direct obj., introducing adv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52652,14,As indef,As interrog,"Used absolutely in direct questions, referring to a person or persons: (a) denoting ownership or control: whose city or image?",As rel,As rel,As rel,As rel,"Used absolutely, introducing adj",As rel,As rel,As rel,"Used absolutely as an independent relative referring to a person or persons and expressing possession, control, affiliation, etc., introducing noun clauses: (a) functioning as direct obj","Used absolutely as an independent relative referring to an object, an abstraction, or a substance introducing a noun clause: (a) functioning as pred",Glossing L cuius interrog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52653,5,As indef,"As an independent relative with indefinite or generalizing force referring to a person or persons and used as subj., introducing noun clauses: (a) functioning as subj","As an independent relative with indefinite or generalizing force referring to a person or persons and used as subj., introducing adv","As an independent relative with indefinite or generalizing force referring to a person and used as obj., introducing noun clauses: (a) functioning as subj","As an independent relative with generalizing force referring to a person and used in possessive case, introducing an adv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52658,1,Battle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52660,1,"A practitioner, male or female, of the occult arts, a sorcerer or sorceress, necromancer, diviner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52661,1,"Sorcery, magic, necromancy, etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52666,1,An elm or elmlike tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52667,1,"Some kind of fish, perh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52671,1,"Width, breadth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52673,4,"So as to extend a long way in breadth, so as to be broad, extensive, expansive, etc.","In phrases: (a) ~ and fer, fer and ~, far and wide, everywhere [see also fer adv",So as to produce broad intervals between units,"So as to be open to the fullest extent possible, widely, widely open",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52677,1,"Far and wide, everywhere",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52681,3,A person whose spouse has died and who has not remarried;—usu,"A widowed person, usu","As a formal designation of a person’s condition or social status, following a personal name;—usu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52683,1,"The state or condition of being unremarried after the death of one’s spouse, widowhood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52687,1,"?A bundle of harvested plants, a bound sheaf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52699,3,"A living creature, an animate being","A small quantity, portion, bit;—usu",In surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52700,3,"Brave, valiant","Swift, fast",In surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52708,1,"Valiantly, doughtily, boldly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52709,1,"A warrior, soldier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52711,1,Valor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52718,1,A corner of a part of the body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52719,1,"A person holding an official position, an officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52721,1,"To dwell, remain, stay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52732,1,Wickedly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52733,1,"Wickedness, evil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52734,5,"Of a person, the soul, etc.: morally perverse, iniquitous, bad","Causing harm, pain, or injury","Difficult, troublesome;—used with inf.","Poor in quality, inferior",The word ‘wikkede’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52735,1,Most wickedly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52736,1,"Moral evil, iniquity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52738,1,Sinfully,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52739,3,"Moral evil, wickedness","Suffering, misery",The word ‘wikkednesse’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52746,3,"Wandering, straying, lost","Perplexed, uncertain","As adv.: off the known route, astray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52748,3,"A state of unrestrained freedom or lack of control, wildness","A desert place, a wilderness",In surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52749,11,"Of a person, the flesh, etc.: (a) lacking in restraint, undisciplined","Of an action, behavior, thoughts, utterances, etc.: (a) unrestrained, undisciplined",Of an animal: (a) not domesticated;—freq,"As noun: (a) an undomesticated animal, a wild beast",In prov,"Of natural phenomena: of furious intensity, raging, violent","Of vegetation, a natural product, etc.: (a) growing unchecked, overluxuriant","In names or designations of plants, freq","Of land, a field: uncultivated, undeveloped","&  (a) Of humors: out of balance, disordered",In surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52754,1,Raging fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52762,1,"Wild, uninhabited, or uncultivated territory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52771,1,A sorcerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52773,1,"To make dupes of people, act as a beguiler [1st quot.]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52783,1,"Of a person, an animal, etc.: full of guile, crafty, cunning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52793,15,"The appetitive and volitional faculty of the soul;—often as contrasted with reason, imagination, etc.",A disposition,In selected prep,"That which one wants or requires, a desire","Gratification, satisfaction","Intention, purpose","In selected phrases and collocations: (a) at ~, in accord with (one’s) intentions, plans, etc.","Moral disposition, temperament",The action or exercise of volition,"Power, authority, dominion","That which God has ordained, the divine dispensation for the universe",In cpds,"In other combs.: ~ come [see welcom(e adj.], ~ comen [see welcomen v.(1)], etc.","Explicit instructions for the disposition of a person’s possessions, property, etc",In personal names and surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52794,1,"Agreeable, pleasant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52796,1,Characterized by or possessing a certain disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52797,48,To have desire for something,To be willing,"To intend (to do sth.), plan","Of God, Christ, the Holy Spirit, the Virgin Mary, or a pagan deity: (a) to have a design for events, intend","To mean (sth.), signify","To give directions, direct",To direct in a will (that sb,"To require something to be done, demand an action, dictate",To be pleased with (sb.),"As modal auxiliary expressing wish or desire: to want (to do sth.), wish: (a) present form",As modal auxiliary expressing modest wish or assertion: would like (to do sth.): (a) present form,"As modal auxiliary expressing intention or purpose: to intend (to do sth.), mean: (a) present form with present or future meaning",As modal auxiliary expressing immediate intention: to have in mind (to do sth.): (a) present form;—freq,"As modal auxiliary expressing unfulfilled or frustrated wish, unrealized or failed intention: would (have done sth.): past form with past meaning","As modal auxiliary expressing action or an event planned, prepared, designed, etc.: to arrange (to do sth.), prepare","As modal auxiliary expressing attempt or endeavor: to try (to do sth.), undertake: (a) present form","As modal auxiliary expressing a command, decree, direction, etc.;—usu","As hortatory auxiliary expressing a suggestion or proposal: wille we, we wille, etc., let us (do sth.)","As modal auxiliary expressing willingness: to be willing (to do sth.), be disposed: (a) present form","As modal auxiliary expressing consent, acquiescence, choice, or preference: to consent (to do sth.), agree","As modal auxiliary expressing determination, resolve, conviction, or assertion: to be determined (to do sth.)","As modal auxiliary expressing certainty, sureness, or fatefulness: to be certain (to do sth.), be sure","As modal auxiliary expressing prophecy, prediction, or annunciation: will (do sth., be born, etc.): (a) present form with present or future meaning",As modal auxiliary expressing threat or warning: will (do sth.): (a) present form with present or future meaning,"As modal auxiliary expressing promise, assurance, pledge, etc.: to promise (to do sth.), pledge, etc","As modal auxiliary expressing what is appropriate or reasonable or expressing necessity, obligation, etc.: to have (to do sth.), need to","As modal auxiliary expressing habitual or customary action, inclination or disposition, or action under normal circumstances: to be accustomed (to do sth.), tend, be apt: (a) present form",As modal auxiliary expressing ability or capability: to be able (to do sth.),"As modal auxiliary expressing futurity: shall (do sth.), will: (a) present form","As modal auxiliary expressing expectation, conjecture, supposition, inference, etc.: shall (do sth.), will: (a) present form with present or future meaning",As modal auxiliary expressing imminence or impendence: to be about (to do sth.): (a) present form,"As modal auxiliary expressing action or an event that is conceivable or imaginable in hypothetical clauses of manner beginning with as, as though, etc.: may (do sth.), might: (a) past form with present meaning","As modal auxiliary expressing possibility, probability, or likelihood: to be likely (to do sth.), may (do sth.): (a) present form with present or future meaning","As modal auxiliary expressing contingency in clauses of result, consequence, or purpose: will (do or be sth.), would: (a) present form with present or future meaning","As modal auxiliary expressing contingency resulting from action in a conditional clause with but, if, etc.: will (do sth.), would: (a) present form with present or future meaning","As modal auxiliary expressing contingency resulting from action in a conditional clause beginning with who-so, who that, etc.: will (do sth.), would: (a) present form with present or future meaning","As modal auxiliary in an action concomitant with or commensurate to another: will (do sth.), would: (a) present form with present and future meaning","As modal auxiliary expressing contingency resulting from action in a temporal clause: will (do sth.), would: (a) present form with present or future meaning","As modal auxiliary expressing contingency resulting from action in a clause of command, suggestion, etc.: will (do sth.), would: (a) present form with present or future meaning","As modal auxiliary in conditional, concessive, or hypothetical clauses: should (do or be sth.), were (to do or be sth.) [sometimes difficult to distinguish from senses 9","As modal auxiliary in temporal clause with whanne, thanne, etc.: will (do sth.), would: (a) present form with present or future meaning",As modal auxiliary expressing hypothesis or future contingency in clauses with independent relative as subj,"As modal auxiliary chiefly in subordinate clauses following expressions of sorrow, regret, or longing: should (do sth.), would: (a) present form","As modal auxiliary in rhetorical questions expressing grief, despair, impossibility, futility, etc.: can (do sth.), need, would: (a) present form","As modal auxiliary in semantically empty (or nearly empty) uses: wille accusen (desiren, understonden, etc.), accuses (desires, understands, does understand, etc.): (a) present form",In parenthetical expressions with present forms and usu,In parenthetical expressions with past forms and usu,The word ‘wolde’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52798,1,"To go astray, wander, roam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52801,1,"Willingly, voluntarily",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52815,5,"To wish, desire",To seek,To be willing [quot,"To intend (sth.), purpose","As modal auxiliary, corresponding to various subsenses of willen v.(1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52829,1,"A stratagem, wile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52839,1,"A woman’s headdress covering the top, back, and sides of the head, including the cheeks and chin, and wrapped so as to cover the neck",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52842,3,"Labor, toil","Advantage, benefit",In surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52843,1,"Joy, happiness, pleasure, delight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52851,8,The perceptible motion of air over the surface of the earth,"In stock similes as a type or an emblem of swiftness, transience, or changeability: as (the) ~",In misc,Moving air as the propelling force for a vessel on water,Air as an element or a substance,"Air that is inhaled and exhaled by the lungs, breath","Gas or air within the body, usu",In surnames and place names [see Smith PNElem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52853,1,"An apparatus for hoisting or hauling, a windlass, winch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52854,1,?The rim of a cartwheel or millwheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52858,1,"An apparatus for hoisting or hauling, a winch, windlass [cp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52870,1,Err :509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52880,1,A mill powered by the wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52883,3,"An opening in the wall of a building, ship, etc., used to admit air or light and usu","An opening, aperture",A sensory organ as a point of access to the body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52891,1,"To carry out the winnowing process, separate grain from chaff, blow away chaff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52896,1,A comrade in arms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52897,6,"An alcoholic drink, usu","Wine prescribed as a medicinal drink, an ointment, etc","&  Wine in its sacramental role in the liturgy, as one of the elements of the Eucharist",Ordinary table wine of various kinds used as an ingredient in recipes,In misc,In surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52908,10,"An organ of flight, usu",Something serving as a means of flight for a nonvolant creature: (a) a mechanical or an artificial wing,"A representation of a wing, either in paint or in stone, wood, etc.",A wing as a protective or concealing member,The wing of a fowl or foreleg of a rabbit prepared as food or as part of a dish,One of two paired lateral structures that project so as to resemble wings: (a)  a lateral process,"A division of an area, a district",One of two divisions of a military force placed on either side of the main host [cp,A unit of measurement for cloth,As surname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52909,1,?To hasten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52911,1,"Rope or canvas for sailmaking, binding of sails, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52912,1,Sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52914,1,The shutting of one’s eyes [1st quot.],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52917,17,"To exert effort, strive","To take (a physical object, substance, etc.) into one’s hand or under one’s control, get","To derive a financial benefit, make a profit, get a return on an investment","To amass (a store of treasure or money), accumulate (riches)","To beget (offspring), give rise to (a lineage)","To derive a nonmaterial benefit, profit morally, spiritually, or psychologically [quots","To gain territory by military action, conquer [quots","To gain (the prize) in a nonmilitary contest, take as one’s winnings","To bring (a realm, rival king) under one’s sway, subdue","To secure the services of (sb., a body of attendants), bring into one’s service","To triumph in battle, be the victor [quots","To prevail (over an adversary) in combat, visit defeat (on one’s foes)",In misc,"To come or go, proceed, make one’s way",To convey (sth,To achieve success [quot,In surnames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52926,6,"Winter, the coldest of the four seasons of the year (variously dated)",By synecdoche: a year,"In genitive phrases and combs.: winteres dai, a winter day",In cpds,Pelts taken from sheep slaughtered in winter,In surnames and personal names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52932,5,"To remove dirt, clean","To wipe (sth., a part of the body, a horse) in order to clean or dry it","To wipe off (dirt, sweat, etc.)",To rub (one’s eyes),In surname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
